text,datetime,hashtags,reactions,comments
"At Omnirio we go the extra mile to make sure businesses like HouseHacks are able to realise their true potential and exceed their growth ambitions. HouseHacks has been one of our early supporters and it's been an exciting experience to see them grow 10X last year and we are proud to be their technology partner.

Seeing success stories like House Hacks makes our work more meaningful as we strive to power more of such success stories around us. At Omnirio we go the extra mile to make sure businesses like HouseHacks are able to realise their true potential and exceed their growth ambitions. HouseHacks has been one of our early supporters and it's been an exciting experience to see them grow 10X last year and we are proud to be their technology partner.

Seeing success stories like House Hacks makes our work more meaningful as we strive to power more of such success stories around us. Omnirio Omnirio House Hacks is one of the fastest growing online distributors of home appliances in the Philippines. 📊

Believing that ""people should always come first"", the House Hacks team promises to enrich peoples lives through great service and innovative + easy-to-use equipment. 🎛️

In the last two years, the House Hacks team was able to sustain their growth throughout the lockdowns and drive their sales by 3X. 📈

See how they did it here:! 👀 House Hacks is one of the fastest growing online distributors of home appliances in the Philippines. 📊

Believing that ""people should always come first"", the House Hacks team promises to enrich peoples lives through great service and innovative + easy-to-use equipment. 🎛️

In the last two years, the House Hacks team was able to sustain their growth throughout the lockdowns and drive their sales by 3X. 📈

See how they did it here:! 👀",3 years ago • Visible to anyone on or off LinkedIn,,24 reactions,1
"Omnirio is 
hashtag
#hiring for a Product Marketing Manager. 

We are looking for someone who loves exploring new concepts, is not afraid to try new strategies and fail, loves storytelling and numbers at the same time and can work with and build an international team. Someone who is not afraid of aggressive targets and has the confidence to face adversity heads-on.
If you love all of this - we will provide you a blank canvas and freedom you will not get anywhere else to express yourself.

Ping me or apply here on linkedin or on our website, we want to talk with you. Omnirio is 
hashtag
#hiring for a Product Marketing Manager. 

We are looking for someone who loves exploring new concepts, is not afraid to try new strategies and fail, loves storytelling and numbers at the same time and can work with and build an international team. Someone who is not afraid of aggressive targets and has the confidence to face adversity heads-on.
If you love all of this - we will provide you a blank canvas and freedom you will not get anywhere else to express yourself.

Ping me or apply here on linkedin or on our website, we want to talk with you. Omnirio Omnirio hashtag #hiring #",3 years ago • Visible to anyone on or off LinkedIn,"#hiring, #hiring, #hiring, #",14 reactions,1
"Happy lunar new year everyone, Gong Xi Fa Cai! Happy lunar new year everyone, Gong Xi Fa Cai! The Omnirio team wishes you a Happy Chinese New Year! 

During this Year of the Tiger, may you find the strength and confidence to seize all the great opportunities that are coming your way! Here's to a healthy and auspicious year ahead! The Omnirio team wishes you a Happy Chinese New Year! 

During this Year of the Tiger, may you find the strength and confidence to seize all the great opportunities that are coming your way! Here's to a healthy and auspicious year ahead!",3 years ago • Edited • Visible to anyone on or off LinkedIn,,10 reactions,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
N/A,unknown,,0,0
